Year,Month,Date,Brand,Product_Gender,Style_Name,Color,Stock_No,Width,Size,Product_Class,Billing_Name,Pairs
2018,9,09/13/2018,Sofft,F,Belicia,Brown,1107900,W,085,Sh,Vision/Sofftshoe.Com,1
2018,9,09/17/2018,Sofft,F,Belicia,Brown,1107900,M,090,Sh,Shoebuy.Com.Inc.,1
2018,9,09/17/2018,Sofft,F,Belicia,Brown,1107900,M,100,Sh,Nordstrom,1
2018,9,09/17/2018,Sofft,F,Belicia,Copper,1107950,M,080,Sh,Nordstrom,1
2018,9,09/18/2018,Sofft,F,Belicia,Black,1107901,M,090,Sh,Nordstrom,1
2018,9,09/18/2018,Sofft,F,Belicia,Black,1107901,M,090,Sh,Vision/Sofftshoe.Com,1
2018,9,09/18/2018,Sofft,F,Belicia,Black,1107901,W,085,Sh,Vision/Sofftshoe.Com,1
2018,9,09/18/2018,Sofft,F,Belicia,Brown,1107900,M,065,Sh,Vision/Sofftshoe.Com,1
2018,9,09/18/2018,Sofft,F,Belicia,Brown,1107900,M,095,Sh,Nordstrom,1
2018,9,09/19/2018,Sofft,F,Belicia,Brown,1107900,W,080,Sh,Vision/Sofftshoe.Com,1
2018,9,09/20/2018,Sofft,F,Belicia,Black,1107901,M,070,Sh,Dsw Inc. Dsw Drop Ship,1
2018,9,09/20/2018,Sofft,F,Belicia,Brown,1107900,M,100,Sh,Nordstrom,1
2018,9,09/21/2018,Sofft,F,Belicia,Peacoat Navy,1107907,W,085,Sh,6Pm,1
2018,9,09/24/2018,Sofft,F,Belicia,Black,1107901,W,060,Sh,Qvc Inc/Drop Ship,1
2018,9,09/24/2018,Sofft,F,Belicia,Black,1107901,W,100,Sh,"Zulily, Llc",1
2018,9,09/24/2018,Sofft,F,Belicia,Brown,1107900,M,085,Sh,Dsw Inc. Dsw Drop Ship,1
2018,9,09/24/2018,Sofft,F,Belicia,Brown,1107900,M,100,Sh,"Zulily, Llc",1
2018,9,09/24/2018,Sofft,F,Belicia,Copper,1107950,M,070,Sh,Vision/Sofftshoe.Com,1
2018,9,09/25/2018,Sofft,F,Belicia,Black,1107901,W,075,Sh,Qvc Inc/Drop Ship,2
2018,9,09/25/2018,Sofft,F,Belicia,Brown,1107900,M,095,Sh,Vision/Sofftshoe.Com,1
2018,9,09/26/2018,Sofft,F,Belicia,Black,1107901,M,090,Sh,"Zulily, Llc",6
2018,9,09/26/2018,Sofft,F,Belicia,Brown,1107900,W,085,Sh,"Zulily, Llc",1
2018,9,09/26/2018,Sofft,F,Belicia,Copper,1107950,W,085,Sh,"Zulily, Llc",1
2018,9,09/26/2018,Sofft,F,Belicia,Copper,1107950,W,095,Sh,"Zulily, Llc",1
2018,9,09/27/2018,Sofft,F,Belicia,Brown,1107900,M,110,Sh,Vision/Sofftshoe.Com,-1
2018,10,10/01/2018,Sofft,F,Belicia,Copper,1107950,M,090,Sh,Nordstrom,1
2018,10,10/02/2018,Sofft,F,Belicia,Black,1107901,W,065,Sh,Dsw Inc. Dsw Drop Ship,1
2018,10,10/02/2018,Sofft,F,Belicia,Brown,1107900,M,090,Sh,Nordstrom,1
2018,10,10/02/2018,Sofft,F,Belicia,Brown,1107900,M,090,Sh,Vision/Sofftshoe.Com,1
2018,10,10/03/2018,Sofft,F,Belicia,Copper,1107950,M,095,Sh,Qvc Inc/Drop Ship,1
2018,10,10/03/2018,Sofft,F,Belicia,Copper,1107950,W,085,Sh,Dsw Inc. Dsw Drop Ship,1
2018,10,10/05/2018,Sofft,F,Belicia,Black,1107901,M,060,Sh,Rue La La,2
2018,10,10/05/2018,Sofft,F,Belicia,Black,1107901,M,110,Sh,Rue La La,2
2018,10,10/05/2018,Sofft,F,Belicia,Copper,1107950,M,070,Sh,Rue La La,1
2018,10,10/10/2018,Sofft,F,Belicia,Black,1107901,M,110,Sh,Vision/Sofftshoe.Com,1
2018,10,10/16/2018,Sofft,F,Belicia,Black,1107901,M,090,Sh,Nordstrom,1
2018,10,10/16/2018,Sofft,F,Belicia,Black,1107901,M,090,Sh,Vision/Sofftshoe.Com,2
2018,10,10/16/2018,Sofft,F,Belicia,Brown,1107900,M,100,Sh,Shoebuy.Com.Inc.,1
2018,10,10/22/2018,Sofft,F,Belicia,Brown,1107900,M,085,Sh,Vision/Shoeline.Com,1
2018,10,10/23/2018,Sofft,F,Belicia,Copper,1107950,W,085,Sh,Dsw Inc. Dsw Drop Ship,1
2018,10,10/25/2018,Sofft,F,Belicia,Black,1107901,W,065,Sh,Vision/Sofftshoe.Com,-2
2018,10,10/26/2018,Sofft,F,Belicia,Brown,1107900,M,070,Sh,Nordstrom,2
2018,10,10/30/2018,Sofft,F,Belicia,Brown,1107900,M,110,Sh,Nordstrom,1
2018,10,10/31/2018,Sofft,F,Belicia,Brown,1107900,M,065,Sh,Nordstrom,2
2018,11,11/01/2018,Sofft,F,Belicia,Brown,1107900,M,070,Sh,Vision/Sofftshoe.Com,-1
2018,11,11/08/2018,Sofft,F,Belicia,Black,1107901,M,090,Sh,"Zulily, Llc",1
2018,11,11/08/2018,Sofft,F,Belicia,Black,1107901,W,060,Sh,Sports For U International,10
2018,11,11/08/2018,Sofft,F,Belicia,Brown,1107900,W,065,Sh,Sports For U International,3
2018,11,11/08/2018,Sofft,F,Belicia,Brown,1107900,W,075,Sh,Sports For U International,10
2018,11,11/08/2018,Sofft,F,Belicia,Brown,1107900,W,085,Sh,Sports For U International,15
2018,11,11/09/2018,Sofft,F,Belicia,Brown,1107900,M,080,Sh,Nordstrom,1
2018,11,11/12/2018,Sofft,F,Belicia,Copper,1107950,M,065,Sh,Nordstrom,1
2018,11,11/15/2018,Sofft,F,Belicia,Brown,1107900,M,100,Sh,Nordstrom,-1
